price,negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches
200000000.0,0,6,6,121,4,6200.0,28.0
260000000.0,0,4,4,139,4,7000.0,17.3
56000000.0,0,4,3,166,4,3218.0,6.0
60000000.0,1,3,3,166,4,2500.0,9.0
80000000.0,0,4,3,166,4,3000.0,13.2
160000000.0,0,5,5,32,4,6500.0,10.0
79000000.0,0,4,3,166,4,5500.0,10.0
97000000.0,1,4,4,166,4,4300.0,13.7
68500000.0,1,4,3,166,4,2900.0,8.3
68000000.0,0,4,4,166,4,4000.0,7.0
35500000.0,1,4,2,166,4,2700.0,7.7
85000000.0,0,4,3,166,4,4000.0,12.0
55000000.0,0,4,3,166,4,4000.0,10.0
49500000.0,0,4,4,166,4,4732.0,12.0
85000000.0,1,4,3,166,4,3300.0,7.03
170000000.0,1,4,3,166,4,3200.0,20.0
120000000.0,0,4,4,166,4,3300.0,11.47
88000000.0,0,4,4,166,4,2801.0,8.0
285000000.0,1,4,4,35,4,5000.0,11.0
37000000.0,1,3,3,50,6,3200.0,6.9
180000000.0,1,5,5,166,4,6000.0,32.0
290000000.0,1,5,4,31,4,4000.0,12.8
48000000.0,1,4,4,166,4,2800.0,10.5
51000000.0,0,3,2,166,4,3000.0,7.0
54000000.0,0,3,4,166,4,2988.0,10.3
85000000.0,1,4,3,166,4,3600.0,8.0
84000000.0,1,4,4,166,4,3400.0,36.5
30000000.0,1,3,2,166,4,2850.0,12.75
38000000.0,1,2,2,166,4,1240.0,11.0
48000000.0,0,5,2,61,4,2850.0,10.0
19000000.0,0,3,1,166,4,2850.0,12.0
15000000.0,0,2,2,166,4,1500.0,3.5
22000000.0,0,1,1,166,4,1800.0,6.0
33800000.0,0,3,1,73,9,1572.0,11.0
42500000.0,0,4,3,50,6,2850.0,10.0
160000000.0,0,2,2,155,9,2850.0,95.0
65000000.0,0,4,3,166,4,2000.0,6.5
20000000.0,1,5,2,126,9,3000.0,10.0
17800000.0,1,1,1,126,9,2850.0,11.0
30000000.0,0,5,2,126,9,2850.0,10.74
16000000.0,0,4,1,126,9,2850.0,10.0
25000000.0,1,4,1,126,9,2850.0,19.74
23500000.0,1,2,1,126,9,2850.0,10.0
130000000.0,0,5,2,12,20,2850.0,30.0
5500000.0,1,3,1,76,10,2850.0,11.0
6500000.0,0,3,1,141,20,2850.0,22.0
16000000.0,0,2,1,12,20,1100.0,6.5
90000000.0,1,7,4,12,20,2850.0,23.0
2000000.0,0,3,1,12,20,2850.0,2.0
7900000.0,0,2,1,50,6,1050.0,6.0
7200000.0,1,2,1,166,6,2850.0,13.8
15000000.0,1,3,1,12,20,2850.0,11.0
6700000.0,0,4,1,42,6,2850.0,36.0
20000000.0,0,4,1,50,6,2850.0,41.0
2000000.0,0,1,1,50,6,2850.0,18.5
10000000.0,1,3,1,42,6,2850.0,15.0
22500000.0,1,4,3,109,6,2700.0,21.0
4800000.0,0,1,1,42,6,2850.0,15.0
14000000.0,0,3,1,42,6,2850.0,1.0
20000000.0,0,1,1,92,13,2850.0,11.0
14000000.0,0,1,1,92,13,2850.0,11.0
20000000.0,0,1,1,92,13,2850.0,10.0
40000000.0,0,1,1,166,13,2850.0,9.5
25000000.0,0,1,1,76,10,2850.0,17.0
17500000.0,0,1,1,46,10,2850.0,157.0
15000000.0,0,1,1,76,10,2850.0,10.0
19000000.0,0,3,2,76,10,2850.0,21.0
10000000.0,0,1,1,134,13,2850.0,11.0
100000000.0,0,1,1,76,10,2850.0,4.5
10500000.0,1,3,2,50,6,2850.0,16.0
13000000.0,1,3,1,50,6,2850.0,17.0
7500000.0,0,3,1,52,6,2850.0,12.0
28500000.0,1,4,1,48,5,2850.0,22.5
6000000.0,1,2,1,50,6,2850.0,9.0
31500000.0,1,5,2,50,6,2850.0,14.0
14500000.0,1,5,1,66,6,2850.0,20.0
25000000.0,1,4,3,126,9,2850.0,20.5
13500000.0,1,3,1,126,9,2850.0,16.5
16000000.0,1,3,2,126,9,2850.0,14.03
15000000.0,0,4,2,126,9,2850.0,10.0
12500000.0,1,2,2,126,9,2850.0,7.0
28000000.0,1,3,2,73,9,2850.0,10.4
19000000.0,0,3,1,126,9,2850.0,11.0
42500000.0,1,6,4,126,9,2850.0,10.0
9000000.0,0,3,1,146,7,2850.0,12.0
9720000.0,0,4,1,160,15,2850.0,11.0
26000000.0,0,4,2,126,9,2850.0,25.85
11000000.0,1,3,1,126,9,2850.0,9.0
40000000.0,0,4,2,126,9,3000.0,15.5
8000000.0,0,3,1,146,7,2850.0,18.0
5500000.0,0,2,1,76,10,2850.0,10.0
22000000.0,0,1,1,156,13,2850.0,15.0
27000000.0,0,1,1,100,14,2850.0,20.0
120000000.0,1,3,3,166,4,2850.0,18.45
55000000.0,1,4,2,113,4,2850.0,12.5
12500000.0,1,6,5,166,4,6200.0,9.7
75000000.0,1,3,3,166,4,2000.0,6.5
70000000.0,0,3,2,32,4,1560.0,11.0
45000000.0,1,4,3,133,4,2600.0,8.0
62000000.0,0,6,5,96,4,4500.0,14.0
180000000.0,1,5,4,96,4,5200.0,22.0
26000000.0,0,5,3,13,9,2850.0,20.0
5000000.0,0,2,1,13,9,2850.0,20.0
27500000.0,1,3,1,35,4,4800.0,7.4
15000000.0,0,3,2,66,6,2850.0,15.2
35000000.0,1,3,2,166,4,2850.0,9.0
39500000.0,1,4,2,166,4,2625.0,17.5
30000000.0,1,4,3,8,4,2850.0,6.2
14000000.0,1,4,1,166,4,2850.0,12.8
30000000.0,1,2,2,166,4,2850.0,6.0
15000000.0,1,3,2,52,6,2850.0,13.5
22500000.0,1,3,2,61,4,2850.0,10.0
10000000.0,1,3,1,73,9,2850.0,10.25
28500000.0,0,2,1,96,4,2850.0,9.9
23000000.0,1,3,2,133,4,2850.0,12.65
32500000.0,1,3,2,133,4,1600.0,24.4
24500000.0,1,4,1,166,4,2000.0,11.0
52500000.0,0,4,5,166,4,3300.0,9.4
15000000.0,0,2,1,105,4,2850.0,12.5
45000000.0,0,1,1,76,10,2850.0,11.2
17500000.0,1,3,1,96,4,2850.0,5.3
21000000.0,0,3,3,126,9,2850.0,10.0
9500000.0,0,1,1,166,4,2850.0,10.0
42000000.0,0,3,3,15,4,2700.0,10.5
14000000.0,1,1,1,8,4,2850.0,8.54
12800000.0,0,3,1,166,4,2850.0,12.0
71050000.0,0,1,1,166,4,2850.0,24.5
26000000.0,0,3,2,166,6,2850.0,8.5
48000000.0,0,3,2,139,4,2100.0,19.0
15500000.0,1,3,1,61,4,2850.0,7.8
15000000.0,0,1,1,48,5,2850.0,36.0
17000000.0,0,5,2,48,5,2850.0,13.5
59000000.0,0,4,3,166,4,2707.0,11.0
32000000.0,0,3,3,166,6,2850.0,6.3
25000000.0,1,4,2,50,6,2850.0,13.1
15000000.0,0,3,1,50,6,2850.0,14.0
39000000.0,1,4,3,166,4,2850.0,6.5
39500000.0,0,4,3,82,4,2850.0,7.0
23500000.0,1,5,2,48,5,2850.0,39.0
33500000.0,1,4,3,82,4,2850.0,10.0
5000000.0,1,2,1,166,6,2850.0,2.0
45000000.0,1,3,3,27,4,2850.0,3.0
43000000.0,1,4,4,166,4,2850.0,10.0
18500000.0,0,3,1,50,6,2850.0,21.0
26500000.0,0,4,3,78,6,2850.0,8.0
12000000.0,0,3,2,166,4,2850.0,5.0
60000000.0,0,4,4,147,4,3345.0,11.0
47500000.0,0,6,3,81,6,4000.0,17.5
180000000.0,0,6,5,61,4,8000.0,60.0
13500000.0,0,3,2,166,4,2850.0,10.0
7500000.0,1,1,1,166,4,2850.0,2.4
9500000.0,0,2,1,166,4,2850.0,2.5
32500000.0,1,5,6,166,6,3500.0,23.0
105000000.0,1,5,3,166,6,1900.0,20.0
39000000.0,0,3,1,166,4,2200.0,9.0
32000000.0,0,1,1,166,4,2850.0,10.0
68500000.0,0,4,4,166,4,3500.0,6.5
39000000.0,0,4,3,166,4,3100.0,6.0
19500000.0,0,3,2,166,4,1300.0,8.5
155000000.0,0,5,5,20,4,2850.0,14.0
51000000.0,0,5,4,166,4,3700.0,10.0
39500000.0,1,4,3,166,4,2850.0,7.0
28500000.0,0,3,2,166,4,1350.0,10.0
230000000.0,1,4,4,166,4,4000.0,22.0
65000000.0,1,5,6,166,4,3000.0,8.0
18500000.0,1,5,3,166,4,2850.0,10.0
22000000.0,1,3,2,166,4,2000.0,10.0
150000000.0,1,9,8,166,4,7000.0,25.0
16500000.0,0,3,2,61,4,1334.0,10.0
69500000.0,0,5,4,166,4,2850.0,20.0
55000000.0,0,3,3,76,10,2850.0,10.0
44000000.0,1,4,2,117,6,2850.0,10.0
59500000.0,1,4,4,50,6,2850.0,36.0
37500000.0,0,3,2,50,6,2850.0,11.0
29500000.0,1,3,2,117,6,2850.0,10.0
41000000.0,1,4,3,117,6,2850.0,10.0
22000000.0,1,3,1,117,6,2850.0,10.0
35000000.0,1,5,2,50,6,2850.0,10.0
19000000.0,0,4,2,117,6,2850.0,20.0
39500000.0,0,3,2,8,4,2850.0,6.7
43000000.0,0,4,2,50,6,2850.0,12.5
15500000.0,0,2,1,117,6,2850.0,16.0
8700000.0,0,3,1,117,6,2850.0,15.5
45000000.0,0,4,2,166,4,2850.0,10.0
8500000.0,0,2,1,117,6,2850.0,29.0
32500000.0,1,5,3,78,6,2850.0,20.0
24000000.0,1,3,2,117,6,2850.0,22.0
22000000.0,1,3,2,117,6,2850.0,10.0
18500000.0,0,3,1,117,6,2850.0,13.5
7000000.0,0,2,1,117,6,2850.0,13.5
13500000.0,0,2,1,117,6,2850.0,10.0
17800000.0,0,3,1,117,6,2850.0,16.0
27500000.0,1,3,1,50,6,2850.0,15.0
18000000.0,1,3,2,50,6,2850.0,9.9
19000000.0,1,3,1,117,6,2850.0,20.0
5500000.0,0,2,1,70,20,2850.0,37.5
9500000.0,1,4,1,117,6,2850.0,12.0
29000000.0,0,5,3,117,6,2850.0,14.0
19000000.0,0,3,1,117,6,2850.0,13.5
17500000.0,1,3,2,117,6,2850.0,15.0
34000000.0,1,3,2,117,6,2850.0,31.5
22500000.0,1,3,2,117,6,2850.0,10.0
51000000.0,1,5,3,166,4,3200.0,10.25
135000000.0,1,8,8,166,4,5000.0,15.0
65000000.0,1,4,3,166,4,2850.0,9.5
40000000.0,0,5,5,15,4,14000.0,32.0
65000000.0,1,6,3,166,4,4500.0,7.5
310000000.0,1,1,1,33,4,2850.0,20.0
115000000.0,0,2,1,166,4,2850.0,8.1
150000000.0,0,3,2,33,4,2850.0,8.25
50000000.0,1,4,2,166,4,2850.0,11.25
425000000.0,0,5,4,35,4,12.5,11.0
145000000.0,1,3,2,33,4,2000.0,8.25
45000000.0,1,6,6,166,4,3800.0,12.0
46000000.0,1,4,3,166,4,2150.0,7.6
68000000.0,0,3,2,166,4,1975.0,6.0
97000000.0,0,4,4,166,4,4600.0,19.0
80000000.0,0,6,6,166,4,2850.0,11.0
59000000.0,1,5,6,126,9,2850.0,31.5
19000000.0,1,3,2,133,4,2850.0,8.35
39000000.0,0,3,2,133,4,2850.0,7.8
43000000.0,1,5,5,133,4,2850.0,21.5
28500000.0,1,4,2,66,6,2850.0,30.0
45000000.0,1,4,3,89,4,2850.0,19.0
16000000.0,1,6,3,133,4,2850.0,11.0
32500000.0,1,3,3,133,4,2850.0,11.0
49000000.0,1,5,4,166,4,2850.0,17.6
46000000.0,0,4,3,131,10,2850.0,10.0
35000000.0,1,5,3,133,4,2850.0,10.0
42000000.0,1,4,4,133,4,2850.0,7.5
23500000.0,1,3,2,133,4,2850.0,8.5
69500000.0,1,5,4,133,4,2850.0,20.0
26000000.0,1,5,3,73,9,2850.0,10.0
27500000.0,1,3,2,166,4,2850.0,10.0
24000000.0,0,7,5,113,4,2850.0,8.2
2150000.0,1,3,1,113,4,2850.0,2.0
29000000.0,0,5,3,76,10,2850.0,9.0
12500000.0,0,3,1,76,10,2850.0,75.0
8500000.0,0,2,1,76,10,2850.0,13.5
19500000.0,0,5,3,76,10,2850.0,8.8
29500000.0,0,3,2,76,10,2850.0,18.0
30000000.0,0,4,2,76,10,2850.0,66.6
225000000.0,1,6,4,33,4,4000.0,14.0
320000000.0,0,5,3,31,4,8900.0,11.4
98000000.0,0,4,2,35,4,2850.0,11.0
63000000.0,0,4,3,139,4,3300.0,18.13
150000000.0,0,1,1,121,4,2850.0,25.0
130000000.0,1,6,3,92,13,6000.0,432.0
38000000.0,0,5,2,104,13,2850.0,76.0
55000000.0,0,6,2,76,10,2850.0,14.0
14000000.0,1,2,1,8,4,2850.0,6.9
6000000.0,1,2,1,73,9,2850.0,10.5
12000000.0,0,1,1,155,9,2850.0,20.0
13000000.0,1,4,3,92,13,1200.0,15.0
18000000.0,0,1,1,8,4,2850.0,7.0
4500000.0,0,3,1,13,9,2850.0,20.0
7500000.0,0,3,1,62,9,2850.0,15.0
12000000.0,0,3,1,62,9,2850.0,20.0
7600000.0,0,2,1,126,9,2850.0,7.0
10500000.0,0,3,2,13,9,2850.0,14.0
12000000.0,0,3,2,13,9,2850.0,20.0
18500000.0,0,4,1,13,9,2850.0,24.0
13000000.0,0,4,2,141,20,2850.0,18.0
3200000.0,0,2,1,73,9,2850.0,15.0
3200000.0,0,2,1,13,9,2850.0,11.0
14000000.0,0,3,1,13,9,2850.0,13.0
9500000.0,0,3,1,13,9,2850.0,17.0
7500000.0,0,3,1,13,9,2850.0,12.0
4500000.0,0,2,1,73,9,2850.0,10.0
24000000.0,0,2,2,13,9,2850.0,80.0
2300000.0,0,2,1,13,9,2850.0,7.5
12500000.0,0,3,2,13,9,2850.0,10.0
9000000.0,0,3,1,13,9,2850.0,12.0
3500000.0,0,3,1,13,9,2850.0,9.0
8500000.0,0,2,1,13,9,2850.0,7.0
25000000.0,0,3,3,13,9,2850.0,11.0
5500000.0,0,3,1,13,9,2850.0,15.0
14500000.0,0,4,2,13,9,2850.0,10.0
6700000.0,0,2,1,13,9,2850.0,13.0
9000000.0,0,3,2,62,9,2850.0,10.0
14000000.0,0,3,1,73,9,2850.0,11.0
4500000.0,0,3,1,13,9,2850.0,11.0
4500000.0,0,2,1,13,9,2850.0,7.0
12500000.0,1,3,2,73,9,2850.0,25.0
7000000.0,0,3,1,141,20,2850.0,10.0
4500000.0,0,1,1,13,9,2850.0,12.0
9000000.0,0,2,1,13,9,2850.0,12.0
22500000.0,0,4,2,13,9,2850.0,80.0
38000000.0,0,10,10,13,9,2850.0,80.0
8000000.0,0,3,1,73,9,2850.0,15.0
10000000.0,0,2,1,13,9,2850.0,15.0
6700000.0,0,2,1,62,9,2850.0,7.0
11000000.0,0,1,1,73,9,2850.0,10.0
26000000.0,1,4,3,13,9,2850.0,20.0
12500000.0,0,1,1,13,9,2850.0,25.0
9800000.0,0,4,2,13,9,2850.0,6.0
37000000.0,0,5,3,13,9,2850.0,35.0
10500000.0,0,2,1,13,9,2850.0,9.0
3800000.0,0,2,1,13,9,2850.0,11.0
16000000.0,0,2,1,13,9,2850.0,10.0
12500000.0,0,1,1,13,9,2850.0,25.0
11500000.0,0,3,1,13,9,2850.0,10.0
11500000.0,0,3,1,13,9,2850.0,11.0
7000000.0,0,4,1,13,9,2850.0,10.0
8500000.0,0,3,1,62,9,2850.0,17.0
11000000.0,0,3,1,62,9,2850.0,10.0
9500000.0,1,3,2,13,9,2850.0,6.0
21000000.0,0,1,1,73,9,2850.0,11.0
9000000.0,0,4,2,126,9,2850.0,11.0
9000000.0,0,3,1,62,9,2850.0,13.0
15000000.0,0,3,2,13,9,2850.0,18.0
30000000.0,0,5,2,62,9,2850.0,24.0
8000000.0,0,3,1,62,9,2850.0,13.0
6700000.0,0,2,1,62,9,2850.0,11.0
6700000.0,0,2,1,62,9,2850.0,10.0
12500000.0,0,3,2,62,9,2850.0,10.0
6200000.0,0,2,1,13,9,2850.0,11.0
25000000.0,0,1,1,89,4,2850.0,20.0
25000000.0,0,5,3,13,9,2850.0,20.0
11500000.0,0,3,1,73,9,2850.0,20.0
12500000.0,0,2,2,13,9,2850.0,8.0
6700000.0,0,3,1,62,9,2850.0,6.0
13000000.0,0,1,1,13,9,2850.0,25.0
10500000.0,0,3,1,62,9,2850.0,30.0
22500000.0,1,4,3,13,9,2850.0,20.0
16000000.0,0,3,2,73,9,2850.0,15.0
4500000.0,0,2,1,13,9,2850.0,6.0
12000000.0,0,3,2,62,9,2850.0,22.0
5000000.0,1,2,1,13,9,2850.0,20.0
9500000.0,0,2,1,48,5,2850.0,10.0
17000000.0,0,1,1,48,5,2850.0,13.5
25000000.0,0,1,1,48,5,2850.0,50.0
13500000.0,0,1,1,48,5,2850.0,11.0
16500000.0,0,2,1,48,5,2850.0,11.5
22500000.0,0,3,2,61,4,2850.0,6.0
31000000.0,1,4,2,166,4,2850.0,16.0
50000000.0,0,4,2,166,4,3000.0,15.0
25000000.0,1,3,2,61,4,2850.0,8.5
55000000.0,1,4,3,166,4,3000.0,12.65
16500000.0,0,3,1,50,6,2850.0,10.0
8000000.0,0,3,1,50,6,2850.0,7.0
17500000.0,0,3,1,66,6,2850.0,11.0
10500000.0,0,2,1,50,6,2850.0,32.0
7900000.0,0,2,1,50,6,2850.0,6.0
85000000.0,1,5,5,166,4,5000.0,11.2
89000000.0,0,4,4,50,6,4200.0,11.5
11000000.0,0,3,1,50,6,2850.0,12.0
29000000.0,1,4,2,33,4,2850.0,2.65
4500000.0,0,1,1,50,6,2850.0,12.5
3300000.0,0,2,1,3,5,2850.0,11.0
14800000.0,0,3,1,61,4,2850.0,12.0
46000000.0,0,5,2,89,4,2850.0,8.0
14500000.0,0,2,2,33,4,2850.0,11.0
12000000.0,0,2,1,166,4,2850.0,4.0
64000000.0,0,4,2,157,6,2850.0,11.0
13500000.0,0,3,2,50,6,2850.0,8.0
42000000.0,0,3,1,50,6,2850.0,12.5
10000000.0,0,2,1,166,4,2850.0,8.0
8000000.0,0,2,2,166,4,2850.0,10.0
12500000.0,0,3,1,166,4,2850.0,6.5
18500000.0,0,3,2,166,4,2850.0,8.0
18500000.0,1,3,2,61,4,2850.0,6.5
13000000.0,0,3,2,61,4,2850.0,7.0
8500000.0,0,3,1,166,4,2850.0,6.5
13200000.0,0,2,1,61,4,2850.0,10.5
10700000.0,1,3,1,50,6,2850.0,12.75
12500000.0,1,3,1,61,4,2850.0,10.0
7800000.0,0,2,1,50,6,2850.0,12.5
34000000.0,1,4,3,166,4,2800.0,6.3
12500000.0,1,3,1,166,4,2850.0,10.0
4800000.0,0,2,1,166,4,2850.0,10.0
11500000.0,0,3,1,166,4,2850.0,13.5
7900000.0,0,2,1,50,6,1050.0,6.0
65000000.0,1,1,1,166,4,2850.0,7.0
6900000.0,1,1,1,48,5,2850.0,11.0
6500000.0,1,1,1,57,7,2850.0,1.0
9500000.0,1,4,2,101,15,2850.0,28.0
14000000.0,0,6,2,17,7,2850.0,42.0
24500000.0,1,4,3,166,4,2850.0,7.0
29500000.0,0,2,1,166,4,2850.0,10.55
40000000.0,0,3,1,166,4,2850.0,2.5
2000000.0,0,3,1,166,4,2850.0,10.0
2900000.0,0,1,1,73,9,2850.0,10.0
8800000.0,1,3,1,166,4,2850.0,12.0
2800000.0,1,2,1,166,4,2850.0,10.0
8900000.0,1,2,1,166,4,2850.0,21.5
15400000.0,1,1,1,62,9,2850.0,10.0
16500000.0,0,4,1,62,9,2850.0,20.0
13500000.0,1,3,2,73,9,2850.0,11.0
4800000.0,1,1,1,166,4,2850.0,30.0
2200000.0,0,2,1,73,9,2850.0,7.0
3200000.0,0,2,1,62,9,2850.0,2.5
26500000.0,1,2,1,62,9,2850.0,95.0
8800000.0,1,1,1,62,9,2850.0,12.2
5000000.0,1,3,1,62,9,2850.0,14.9
15000000.0,1,4,1,62,9,2850.0,10.0
8500000.0,0,1,1,62,9,2850.0,25.0
9000000.0,0,3,1,62,9,2850.0,22.0
11000000.0,1,2,1,62,9,2850.0,10.0
9000000.0,0,2,1,76,10,2850.0,12.0
55000000.0,0,5,3,76,10,2850.0,12.0
5900000.0,0,2,1,50,6,2850.0,11.5
5300000.0,0,3,1,50,6,2850.0,7.9
10700000.0,1,3,1,109,6,2850.0,13.0
4800000.0,0,2,1,50,6,2850.0,7.5
6850000.0,0,3,1,50,6,2850.0,15.0
4200000.0,0,2,1,166,6,2850.0,15.0
5500000.0,0,2,1,166,6,2850.0,21.0
6000000.0,0,4,2,76,10,2850.0,20.0
6800000.0,0,3,1,50,6,2850.0,9.8
4500000.0,0,2,1,92,13,2850.0,23.0
6500000.0,0,4,1,92,13,2850.0,40.0
7000000.0,0,5,1,156,13,2850.0,1.0
4000000.0,1,1,1,90,13,2850.0,80.0
8500000.0,1,2,1,156,13,2850.0,15.0
6000000.0,0,4,1,92,13,2850.0,65.0
7500000.0,1,2,1,76,10,2850.0,4.0
31000000.0,1,3,2,51,10,2850.0,8.0
21000000.0,1,4,3,76,10,2850.0,22.5
6800000.0,0,4,1,156,13,2850.0,15.0
11500000.0,0,1,1,166,4,2850.0,14.65
11635000.0,1,1,1,166,4,2850.0,17.19
4650000.0,0,2,1,48,5,2850.0,31.0
7500000.0,1,2,1,77,16,2850.0,58.0
17500000.0,1,1,1,100,14,2850.0,6.4
9800000.0,1,3,1,90,13,2850.0,15.0
19000000.0,0,3,1,166,6,2850.0,15.0
13000000.0,1,3,2,50,6,2850.0,7.5
2500000.0,1,2,1,29,4,2850.0,11.0
40000000.0,0,3,2,16,3,2100.0,26.0
35000000.0,0,1,1,166,4,2850.0,7.0
32500000.0,1,4,3,166,4,3500.0,8.1
28500000.0,1,4,2,61,4,2850.0,14.0
14000000.0,0,3,1,105,4,2850.0,10.0
28500000.0,1,4,2,61,4,2850.0,14.0
9500000.0,0,3,1,50,6,2850.0,10.3
18000000.0,0,3,2,105,4,2850.0,10.0
15000000.0,0,3,1,50,6,2850.0,25.0
12500000.0,0,3,1,154,6,2850.0,28.5
7000000.0,1,3,1,48,5,2850.0,6.7
45000000.0,0,3,2,48,5,2850.0,11.0
11000000.0,1,3,1,85,6,2850.0,12.5
6900000.0,0,3,1,79,11,2850.0,20.0
17500000.0,0,1,1,76,10,2850.0,11.0
25000000.0,0,4,2,76,10,2850.0,15.0
23500000.0,0,3,1,76,10,2850.0,7.0
180000000.0,1,8,5,32,4,5000.0,10.5
55000000.0,1,6,5,8,4,3200.0,12.0
5500000.0,1,4,1,119,6,2850.0,10.0
7500000.0,0,3,2,50,6,2850.0,40.0
20000000.0,0,5,2,50,6,2850.0,14.0
6500000.0,0,3,1,50,6,2850.0,17.0
3600000.0,0,1,1,50,6,2850.0,40.0
9500000.0,0,5,2,50,6,2850.0,32.0
4500000.0,0,3,1,50,6,2850.0,22.0
5600000.0,0,2,1,110,6,2850.0,18.0
14000000.0,0,3,1,42,6,2850.0,1.0
26000000.0,0,3,2,50,6,1100.0,7.25
200000000.0,1,6,3,166,4,6200.0,28.0
170000000.0,1,5,5,32,4,2850.0,10.0
75000000.0,1,4,4,166,4,2000.0,6.5
72000000.0,1,4,3,166,4,3700.0,9.75
55000000.0,1,2,2,32,4,865.0,3.41
425000000.0,1,5,4,35,4,2850.0,11.0
55000000.0,0,4,4,166,4,3500.0,10.0
29000000.0,0,5,3,76,10,2850.0,9.0
9800000.0,1,1,1,166,4,2850.0,3.5
89000000.0,0,4,4,50,6,4200.0,11.5
12000000.0,1,2,1,166,4,2850.0,5.6
16500000.0,0,3,1,166,4,2850.0,6.0
14500000.0,0,2,1,166,4,2850.0,3.0
31000000.0,0,5,2,50,6,2600.0,10.5
22000000.0,1,3,1,166,4,2850.0,16.5
8500000.0,0,4,2,50,6,2850.0,15.0
14000000.0,0,3,1,64,6,2850.0,12.0
6800000.0,0,4,2,66,6,2850.0,3.8
17000000.0,0,3,1,66,6,2850.0,28.0
22000000.0,0,6,4,50,6,2850.0,17.0
20000000.0,0,4,2,50,6,2850.0,6.0
10500000.0,0,3,1,50,6,2850.0,7.5
26000000.0,0,3,2,50,6,2850.0,12.5
17000000.0,1,3,1,166,6,2850.0,8.1
49500000.0,0,5,6,50,6,2850.0,16.5
58000000.0,0,6,7,157,6,2850.0,10.0
26500000.0,0,3,2,50,6,2850.0,10.0
26500000.0,0,3,2,166,4,2850.0,12.0
33500000.0,0,4,3,64,6,2850.0,10.0
47000000.0,0,3,3,157,6,1850.0,7.5
5500000.0,0,2,1,50,6,2850.0,12.0
12500000.0,0,3,1,66,6,2850.0,9.0
14500000.0,0,3,1,66,6,2850.0,12.5
30000000.0,1,5,2,84,6,2850.0,30.0
16000000.0,0,3,1,66,6,2850.0,7.5
140000000.0,0,7,6,166,4,5000.0,7.8
47000000.0,0,3,2,166,4,2850.0,7.9
45000000.0,0,5,4,166,4,2850.0,11.0
375000000.0,1,3,4,35,4,4500.0,11.0
55000000.0,0,6,6,166,4,2300.0,5.7
15000000.0,0,3,1,50,6,2850.0,17.0
53000000.0,0,5,3,50,6,2850.0,10.0
12500000.0,0,3,1,50,6,2850.0,12.0
35000000.0,1,3,1,41,4,950.0,6.0
150000.0,0,4,2,166,4,2400.0,8.0
1900000.0,1,2,1,166,4,2850.0,15.0
240000000.0,0,8,6,33,4,4945.0,19.79
39500000.0,0,3,2,166,4,1400.0,6.0
120000000.0,1,1,1,166,4,5806.0,11.0
180000000.0,0,5,5,166,4,6000.0,32.0
475000000.0,0,3,2,31,4,4000.0,21.6
58000000.0,0,4,2,166,4,2350.0,12.5
241000000.0,0,4,2,166,4,2850.0,10.0
43000000.0,0,5,2,166,4,2850.0,9.0
241000000.0,0,4,2,166,4,2850.0,10.0
185000000.0,0,2,1,48,5,2850.0,11.0
295000000.0,0,5,5,166,4,5603.0,16.86
300000000.0,0,5,4,31,4,4000.0,12.8
289000000.0,0,3,2,166,4,2500.0,10.0
63000000.0,1,3,3,15,4,2350.0,9.9
180000000.0,0,10,10,76,10,3600.0,367.0
25000000.0,1,3,2,166,4,1664.0,11.0
74000000.0,0,6,5,128,4,4800.0,7.5
140000000.0,1,7,7,166,4,1400.0,11.0
13500000.0,0,3,1,8,4,2850.0,6.0
12000000.0,0,3,1,166,4,2850.0,6.9
6000000.0,0,1,1,166,4,2850.0,1.2
85000000.0,0,1,1,166,4,2850.0,8.5
320000000.0,1,1,1,166,4,2850.0,19.0
35000000.0,1,6,5,166,4,2850.0,3.3
55000000.0,1,5,4,166,4,2850.0,8.75
45000000.0,0,1,1,41,4,2850.0,10.1
17500000.0,0,3,2,166,4,2850.0,3.5
52000000.0,0,4,3,84,6,3700.0,12.5
10500000.0,0,2,1,50,6,2850.0,3.0
52500000.0,0,5,2,166,4,2850.0,6.4
18000000.0,1,3,1,73,9,2850.0,16.35
140000000.0,0,6,5,41,4,7500.0,14.1
5000000.0,0,3,1,155,9,2850.0,12.3
9000000.0,1,3,2,126,9,2850.0,10.0
12800000.0,0,3,2,126,9,2850.0,10.0
12500000.0,0,3,1,155,9,2850.0,10.0
17000000.0,1,3,1,73,9,2850.0,12.0
75000000.0,0,1,1,73,9,2850.0,140.0
5500000.0,0,3,1,126,9,2850.0,6.0
9500000.0,0,4,1,3,5,2850.0,26.0
7000000.0,0,3,1,126,9,2850.0,11.0
16000000.0,1,5,2,126,9,2850.0,8.5
5500000.0,0,2,1,126,9,2850.0,5.0
9500000.0,0,4,1,126,9,2850.0,20.0
13500000.0,0,2,2,126,9,2850.0,11.0
13000000.0,0,4,1,126,9,2850.0,13.0
3800000.0,0,3,1,2,13,2850.0,12.0
7800000.0,0,3,1,92,13,2850.0,114.6
6500000.0,1,2,1,166,6,2850.0,40.0
31000000.0,1,4,2,92,13,1978.0,30.0
8500000.0,0,4,1,136,13,2850.0,26.0
12500000.0,1,4,1,92,13,2850.0,252.0
25000000.0,0,4,1,112,16,2850.0,20.0
13500000.0,0,4,1,92,13,2850.0,30.0
